,V1,V2,V3,V4,V5,Class
90,-1.125237,-0.276557,1.291384,0.630143,-0.13658299999999998,1.0
91,-1.124808,0.158184,0.8730600000000001,-1.182292,-0.13658299999999998,1.0
92,-1.1242940000000001,-1.828605,-1.332011,1.012125,-0.13658299999999998,2.0
93,-1.1241219999999998,0.94094,0.254224,0.052854,-0.13658299999999998,1.0
94,-1.122341,0.19451500000000002,1.051701,-1.5024030000000002,-0.13658299999999998,1.0
95,-1.12101,0.039285,1.9884529999999998,-1.538101,-0.960649,1.0
96,-1.1209719999999999,-0.052131,0.9811709999999999,-1.16571,-0.509113,1.0
97,-1.120911,-2.140318,-1.950954,-1.6512099999999998,-0.13658299999999998,2.0
98,-1.119522,-0.758994,-0.189885,1.009576,-1.610216,2.0
99,-1.118951,-0.8907069999999999,-1.399976,-1.9317529999999998,-0.13658299999999998,2.0
100,-1.11519,-0.892575,-0.094062,1.5037690000000001,-1.923957,2.0
101,-1.113484,-0.788898,-2.048368,-1.339265,-1.0815290000000002,2.0
102,-1.112109,-1.946091,-0.066419,-1.433943,2.39253,2.0
103,-1.109422,-0.237594,1.744362,-1.533099,-0.13658299999999998,1.0
104,-1.107941,-0.374295,1.591611,0.984743,-0.8540459999999999,1.0
105,-1.10761,-1.870296,-1.674936,-1.7336220000000002,-1.2270020000000001,1.0
106,-1.103891,-0.19387200000000002,1.9493580000000001,-1.55975,-0.8586459999999999,1.0
107,-1.099968,-0.06893300000000001,0.80333,-1.184898,-0.13658299999999998,1.0
108,-1.09965,0.006021,0.744093,0.22067199999999998,-0.13658299999999998,1.0
109,-1.099379,0.233855,0.966259,0.30688899999999997,-0.13658299999999998,1.0
110,-1.094095,-0.22943899999999998,2.232026,-1.502233,-0.13658299999999998,1.0
111,-1.0939459999999999,-0.117461,0.6496930000000001,0.250508,-0.630971,1.0
112,-1.0915700000000002,-0.8950819999999999,0.03823,1.6878419999999998,-1.483971,2.0
113,-1.090767,-0.750612,0.753224,0.6905439999999999,-0.13658299999999998,2.0
114,-1.090044,-2.163944,1.061599,-1.951501,-0.13658299999999998,1.0
115,-1.087318,-0.7514430000000001,0.148074,1.6511080000000002,-1.574203,2.0
116,-1.0872389999999998,-0.659795,0.601338,1.650467,-0.13658299999999998,2.0
117,-1.0871389999999999,-0.913284,-1.45201,-1.598784,-0.13658299999999998,2.0
118,-1.08629,0.015609,1.52575,-1.309527,-0.761662,1.0
119,-1.0862020000000001,-1.7208450000000002,-1.2363309999999998,-1.174965,-0.13658299999999998,1.0
120,-1.086062,-2.0628919999999997,-1.7464529999999998,-1.52785,-0.9331450000000001,2.0
121,-1.083759,-0.27424299999999996,-1.0594569999999999,0.268844,-0.475408,1.0
122,-1.083071,-0.6889770000000001,0.7476689999999999,0.745977,-0.13658299999999998,1.0
123,-1.081158,-0.22123800000000002,1.278201,-1.282614,-0.815034,1.0
124,-1.077777,-2.083884,-1.545592,-2.4169810000000003,-0.13658299999999998,2.0
125,-1.077333,-0.8354590000000001,0.683483,-0.5005970000000001,-0.13658299999999998,1.0
126,-1.076971,-0.825583,0.212283,1.543416,-1.635543,1.0
127,-1.076689,-1.9056,-1.2591379999999999,1.1314799999999998,-0.13658299999999998,2.0
128,-1.0754290000000002,-0.66067,0.7523270000000001,-0.5005970000000001,-0.13658299999999998,2.0
129,-1.075166,-0.832023,0.635073,1.9377630000000001,-1.58935,1.0
130,-1.0750520000000001,-1.993464,-1.7084700000000002,-1.613167,-0.13658299999999998,2.0
131,-1.074886,-1.028691,-1.3087520000000001,0.343996,1.330567,2.0
132,-1.074735,-0.577637,0.574334,1.04282,1.0181950000000002,2.0
133,-1.074302,-2.089595,0.821008,-1.687562,-0.13658299999999998,1.0
134,-1.073943,-0.38765,1.0774620000000001,0.683289,-0.872857,1.0
135,-1.0727719999999998,-2.124521,-2.088447,-2.206858,-1.236334,1.0
136,-1.072586,-0.665582,0.88634,1.0021309999999999,-0.13658299999999998,1.0
137,-1.072467,-0.62884,0.48173900000000003,1.122616,-1.1642430000000001,2.0
138,-1.0715860000000001,-1.9163569999999999,-1.2817450000000001,0.601321,3.083228,1.0
139,-1.0693110000000001,-0.143018,1.961277,-1.409406,-0.13658299999999998,1.0
140,-1.068109,-0.692037,0.8835299999999999,-1.543876,-0.808381,2.0
141,-1.066583,-0.260483,0.681668,-1.2942040000000001,-0.670752,1.0
142,-1.064471,-1.9376360000000001,-1.513633,1.773714,-0.13658299999999998,2.0
143,-1.063372,-1.879358,-0.079536,-1.282556,-0.13658299999999998,2.0
144,-1.060926,-1.938562,-1.406864,-1.361005,-0.13658299999999998,2.0
145,-1.059137,-0.8753780000000001,0.107787,0.461345,0.9803040000000001,2.0
146,-1.0585639999999998,-0.822349,0.452683,2.421008,-1.873837,1.0
147,-1.057898,-1.7458099999999999,-1.3540290000000001,1.171704,2.075551,1.0
148,-1.0567540000000002,0.08756599999999999,-1.139063,0.436453,-0.5989770000000001,1.0
149,-1.054977,-1.873002,-1.7125599999999999,-2.10818,-1.504528,2.0
150,-1.052824,-0.818696,0.177039,0.700498,-1.395027,2.0
151,-1.0511780000000002,-0.964403,0.311397,-0.5005970000000001,-0.13658299999999998,1.0
152,-1.0504850000000001,-2.03916,-2.111571,-2.4853400000000003,-0.13658299999999998,1.0
153,-1.049194,-0.799265,0.669868,1.819061,-1.720818,1.0
154,-1.0485790000000001,-1.7885,-1.4537229999999999,-1.2304,1.852991,2.0
155,-1.04583,-1.866068,-0.141457,-1.249578,-0.13658299999999998,2.0
156,-1.045454,-0.633847,0.656134,1.061915,1.2859459999999998,2.0
157,-1.042792,-1.683042,-0.360132,-1.090096,-0.13658299999999998,1.0
158,-1.042384,-0.21918200000000002,1.962325,-1.37761,-0.13658299999999998,1.0
159,-1.041685,-1.078025,-0.187047,0.787927,-0.13658299999999998,2.0
160,-1.038974,-1.7724209999999998,-1.307283,1.431832,-2.1932490000000002,2.0
161,-1.038086,-0.702788,0.399248,1.063836,1.183483,2.0
162,-1.034458,-0.880393,0.050815,1.309891,-1.1299709999999998,2.0
163,-1.03379,-1.800462,-1.442272,1.0037129999999999,2.077045,2.0
164,-1.032234,-1.8155569999999999,-1.458472,1.755448,-1.329575,2.0
165,-1.028493,-0.892301,-0.022815000000000002,1.482966,-1.859145,2.0
166,-1.0274969999999999,-0.5957640000000001,0.9430270000000001,1.161673,1.585235,2.0
167,-1.022732,-1.073654,-0.198428,-1.313705,-2.300507,1.0
168,-1.021568,-1.779541,-1.310705,-1.6977330000000002,-0.13658299999999998,2.0
169,-1.021292,3.6647629999999998,-1.345237,-0.818745,-0.419005,1.0
170,-1.016773,-1.027659,-0.416542,0.158854,-1.617868,1.0
171,-1.015841,-0.8893280000000001,0.6072810000000001,1.6590040000000001,-1.167867,1.0
172,-1.015722,3.597153,-1.351962,-0.806265,-0.41795,1.0
173,-1.0137530000000001,-0.713986,0.477655,1.085028,-0.13658299999999998,2.0
174,-1.012425,-0.985341,0.17083299999999998,-0.948566,-0.756069,2.0
175,-1.00537,-0.85324,0.604266,1.526442,-0.13658299999999998,1.0
176,-1.004629,-1.2552729999999999,-1.027098,-0.9329719999999999,-0.984959,2.0
177,-0.919969,-1.70005,-0.412833,0.256753,-0.13658299999999998,1.0
178,-0.9033549999999999,-1.155243,-0.369144,-1.185098,-0.13658299999999998,1.0
179,-0.901948,-1.125119,-0.488415,0.07596900000000001,-0.8838229999999999,1.0
180,-0.8972700000000001,-1.204329,-0.5087619999999999,0.087647,-2.03403,1.0
181,-0.8969879999999999,-1.116595,-0.46238900000000005,-1.0620459999999998,-1.107242,1.0
182,-0.8922709999999999,-1.2405700000000002,-0.616421,0.105201,-0.13658299999999998,1.0
183,-0.889971,-1.2379129999999998,-0.6103109999999999,0.109884,2.21943,1.0
184,-0.889194,-1.174634,-0.48076899999999995,-1.089607,-0.13658299999999998,1.0
185,-0.8879469999999999,-1.1911530000000001,-0.432605,-1.03815,-0.13658299999999998,1.0
186,-0.8866149999999999,-1.191509,-0.42844499999999996,-1.036845,-0.13658299999999998,1.0
187,-0.8863120000000001,-1.236127,-0.9627370000000001,-0.93795,1.7946540000000002,1.0
188,-0.885438,-1.084878,0.002516,-0.764614,-0.669756,2.0
189,-0.885352,-1.183961,-0.40728600000000004,0.171148,-0.13658299999999998,1.0
190,-0.8844,-1.1414790000000001,-0.35172,-1.155335,-0.13658299999999998,1.0
191,-0.8835930000000001,-1.214377,-0.6973520000000001,-0.169275,1.4469299999999998,1.0
192,-0.8831040000000001,-1.166949,-0.39113400000000004,0.163875,1.9379950000000001,1.0
193,-0.882808,-1.215347,-0.684934,-0.7599060000000001,-0.13658299999999998,1.0
194,-0.882423,-1.1539620000000002,-0.08545499999999999,-0.812463,-0.613633,2.0
195,-0.881366,-1.113931,-0.374906,-1.170411,-0.13658299999999998,1.0
196,-0.88094,-1.208309,-0.562575,0.22628299999999998,-0.13658299999999998,1.0
197,-0.8790690000000001,-1.143226,-0.08226900000000001,0.06298200000000001,-0.914308,2.0
198,-0.8787790000000001,-0.871878,-0.20942199999999997,0.124162,-0.13658299999999998,1.0
199,-0.878589,-1.1509120000000002,-0.457237,-1.262428,3.560799,1.0
200,-0.8784549999999999,-1.150817,-0.359248,1.3792790000000001,-1.218569,1.0
201,-0.8769450000000001,-1.145098,-0.444762,-1.2218280000000001,3.574489,1.0
202,-0.8764850000000001,-1.132677,-0.453805,-1.279776,-0.13658299999999998,1.0
203,-0.876416,-1.149733,-0.375256,-1.1833200000000001,-0.13658299999999998,1.0
204,-0.8754959999999999,-1.143025,-0.363334,-1.07007,-0.13658299999999998,1.0
205,-0.8749450000000001,-1.160086,-0.31892,1.11374,-0.13658299999999998,1.0
206,-0.8739049999999999,-1.163425,-0.46250699999999995,0.668841,2.591967,1.0
207,-0.873705,-0.818661,-0.218401,0.094919,-0.13658299999999998,1.0
208,-0.873455,-1.673834,-0.364282,-1.012337,-0.13658299999999998,2.0
209,-0.871557,-1.112298,-0.262949,0.050098000000000004,0.596871,1.0
210,-0.8701059999999999,-1.0376729999999998,-0.116916,1.922032,-1.141022,2.0
211,-0.869975,-0.168292,-1.130829,0.28342399999999995,-0.559158,1.0
212,-0.8699459999999999,-1.167893,-0.43797700000000006,0.763371,-0.13658299999999998,1.0
213,-0.869627,-1.087259,-0.226088,0.135441,0.6237149999999999,1.0
214,-0.8685719999999999,-1.0601770000000001,-0.47577200000000003,0.097996,-0.13658299999999998,1.0
215,-0.8680760000000001,-1.087595,-0.37176,-1.595536,3.992785,1.0
216,-0.867983,-1.065221,0.047137,1.8582310000000002,-1.205971,2.0
217,-0.867698,-1.118149,-0.442616,-1.2462090000000001,-0.13658299999999998,1.0
218,-0.867028,-1.041045,-0.493238,0.030369,-0.13658299999999998,1.0
219,-0.8669209999999999,-1.057447,0.26137699999999997,1.830498,-1.5811790000000001,2.0
220,-0.8667360000000001,-1.03673,-0.49076499999999995,0.031894,-0.13658299999999998,1.0
221,-0.8653850000000001,-1.177932,-0.5757260000000001,-0.012852,-0.7310800000000001,1.0
222,-0.865324,-1.060607,-0.44228100000000004,0.12319400000000001,2.04091,1.0
223,-0.86469,-0.982252,0.403646,1.837604,-0.13658299999999998,1.0
224,-0.864626,-1.181133,-0.579346,-0.020028,-0.788913,1.0
225,-0.863489,-1.5820940000000001,-0.613889,-0.909957,-0.13658299999999998,2.0
226,-0.863295,-1.08249,-0.323515,-1.175908,-1.9189889999999998,1.0
227,-0.863131,-0.877793,-2.182446,1.673153,-0.13658299999999998,1.0
228,-0.8627889999999999,-1.064913,-0.368715,1.474906,-1.618619,1.0
229,-0.862129,-1.1568260000000001,-0.391398,0.951801,2.7084669999999997,1.0
230,-0.8621270000000001,-1.078012,-0.271111,0.262339,-0.13658299999999998,1.0
231,-0.8621270000000001,-1.042468,-0.46881000000000006,0.102272,0.9020370000000001,1.0
232,-0.862123,-1.094906,-0.409765,0.326763,-0.13658299999999998,1.0
233,-0.862,-1.062554,-0.139799,0.151401,-0.814048,1.0
234,-0.861735,-1.1343809999999999,0.127383,-0.9169809999999999,-0.8643190000000001,2.0
235,-0.861722,-1.021599,-0.47658199999999995,0.035347,-0.13658299999999998,1.0
236,-0.861009,-1.170585,0.11161099999999999,0.096384,-0.9687479999999999,2.0
237,-0.8596520000000001,-1.088427,-0.36849299999999996,-1.377848,3.204732,2.0
238,-0.8595809999999999,-1.0317100000000001,-0.229079,0.666409,-0.13658299999999998,1.0
239,-0.859294,-1.115657,-0.345765,-1.375103,3.031632,1.0
240,-0.8589469999999999,-0.830674,-0.5400159999999999,0.25255,-0.13658299999999998,2.0
241,-0.858683,-1.021885,-0.41746400000000006,-1.275212,2.564779,1.0
242,-0.8585440000000001,-1.076208,-0.36246100000000003,-1.53365,3.534445,2.0
243,-0.8574719999999999,-1.136624,-0.515679,0.177049,-0.13658299999999998,1.0
244,-0.8568549999999999,-1.067926,-0.379346,0.40372800000000003,-0.13658299999999998,1.0
245,-0.856824,-1.148177,-0.5587949999999999,0.004679,-0.13658299999999998,1.0
246,-0.8565370000000001,-1.073797,-0.44910900000000004,0.969276,2.157897,1.0
247,-0.855447,-0.9979389999999999,0.0673,0.341951,0.69448,1.0
248,-0.8552120000000001,-1.06066,-0.347172,1.512657,-1.5126950000000001,1.0
249,-0.8550409999999999,-1.131645,-0.507987,0.192127,-0.13658299999999998,1.0
250,-0.854454,-1.023839,-0.11233800000000001,0.252265,-0.9279370000000001,1.0
251,-0.854126,-1.072131,-0.175473,0.06978,-0.13658299999999998,1.0
252,-0.854115,-1.0639809999999998,-0.043878,1.2558559999999999,-0.8629479999999999,1.0
253,-0.8531629999999999,-1.1167049999999998,-0.532613,0.065501,-0.7735609999999999,1.0
254,-0.8531610000000001,-0.9337059999999999,-0.49197299999999994,0.12030899999999999,1.463917,1.0
255,-0.852525,-0.7915770000000001,-1.550244,2.4875220000000002,-0.13658299999999998,1.0
256,-0.852457,-0.979773,0.364205,1.904896,-0.13658299999999998,1.0
257,-0.8519950000000001,-1.124144,-0.49753400000000003,0.170726,-0.13658299999999998,1.0
258,-0.851459,-1.161125,-0.45885299999999996,0.07008500000000001,-0.13658299999999998,1.0
259,-0.850714,-0.7609100000000001,-0.073362,2.237588,-0.13658299999999998,1.0
260,-0.8501049999999999,-0.8791899999999999,-0.525279,0.21935500000000002,-0.13658299999999998,2.0
261,-0.850033,-0.7556470000000001,0.741337,1.468679,-0.13658299999999998,1.0
262,-0.8500120000000001,-0.6495770000000001,-0.109676,0.008999,0.6397010000000001,1.0
263,-0.8499190000000001,-0.8809670000000001,-0.15023699999999998,1.0661969999999998,-0.9675600000000001,2.0
264,-0.8498899999999999,-1.101314,-0.18753499999999998,0.154083,-0.6559510000000001,2.0
265,-0.84945,-1.098319,-0.517578,0.08644,-0.8153090000000001,1.0
266,-0.8491700000000001,-1.114039,-0.361956,1.324843,1.835115,1.0
267,-0.849046,-1.05464,-0.145378,-1.5933549999999999,-0.13658299999999998,1.0
268,-0.84882,-0.6790619999999999,-0.544118,0.464621,-0.13658299999999998,2.0
269,-0.848806,-1.110211,-0.345441,1.437243,-0.13658299999999998,1.0
270,-0.84821,-0.958664,-0.365164,0.426188,-1.3899489999999999,1.0
271,-0.847626,-1.0558100000000001,-0.289216,-1.872634,-0.13658299999999998,1.0
272,-0.847511,-0.78314,-0.164192,0.5760850000000001,1.3711389999999999,1.0
273,-0.8472129999999999,-1.147059,-0.462483,0.07182100000000001,-0.13658299999999998,1.0
274,-0.8468969999999999,-0.919975,-0.479842,0.133597,1.597844,1.0
275,-0.846664,-0.798245,-0.159778,0.559879,-0.13658299999999998,1.0
276,-0.846319,-0.9939520000000001,-0.084373,-0.5005970000000001,-0.13658299999999998,2.0
277,-0.846216,-1.041877,-0.331471,0.22673800000000002,-0.13658299999999998,2.0
278,-0.8458620000000001,-1.015262,-0.543261,-1.079918,1.6213629999999999,1.0
279,-0.8454780000000001,-0.9586370000000001,-0.013766999999999998,2.63815,-0.13658299999999998,2.0
280,-0.845219,-1.1491879999999999,-0.425249,0.05325800000000001,-0.13658299999999998,1.0
281,-0.845086,-0.967766,-0.001894,0.494091,-0.13658299999999998,2.0
282,-0.844843,-0.758842,0.405948,0.984015,-0.13658299999999998,2.0
283,-0.844368,-1.077315,-0.22043200000000002,-0.7807,-0.9352799999999999,1.0
284,-0.8439190000000001,-1.018577,-0.311271,1.712273,-0.13658299999999998,2.0
285,-0.8438629999999999,-0.882075,0.36998600000000004,2.099326,-1.5075129999999999,1.0
286,-0.843719,-0.3908,0.901014,-1.20735,-0.666365,1.0
287,-0.843678,-1.03026,-0.537091,-1.089098,1.651087,1.0
288,-0.84335,-0.993798,-0.43523500000000004,0.182416,-0.13658299999999998,1.0
289,-0.8432299999999999,-0.9934200000000001,0.057468,1.079002,-0.13658299999999998,1.0
290,-0.843199,-0.745514,-1.679571,2.779689,-0.13658299999999998,1.0
291,-0.843081,-0.8958209999999999,-0.470736,0.155894,1.710032,1.0
292,-0.842342,-0.762361,-0.24064499999999997,0.24097600000000002,1.16541,1.0
293,-0.8420489999999999,-1.0835299999999999,-0.271835,1.3633600000000001,-0.13658299999999998,1.0
294,-0.842015,-0.894287,0.08152899999999999,0.56567,-0.13658299999999998,2.0
295,-0.8419479999999999,-0.9699840000000001,-0.144009,2.13075,-1.693309,2.0
296,-0.841945,-1.074508,-0.484371,0.097495,-0.9516629999999999,1.0
297,-0.841801,-1.0956620000000001,-0.34105599999999997,1.281141,1.853217,1.0
298,-0.841511,-0.8605,-2.0332619999999997,1.7047400000000001,-0.13658299999999998,1.0
299,-0.8413440000000001,-0.7511140000000001,0.405451,0.9601120000000001,-0.13658299999999998,2.0
300,-0.8401629999999999,-0.968822,-0.020359,-0.5005970000000001,-0.13658299999999998,2.0
301,-0.839733,-0.664976,-0.5091479999999999,0.644782,2.159773,2.0
302,-0.839665,-1.031758,-0.524355,-1.089312,-0.13658299999999998,1.0
303,-0.8395459999999999,-1.085919,-0.27689,1.354647,-0.13658299999999998,1.0
304,-0.8393700000000001,-0.9495379999999999,0.002848,2.656015,-0.13658299999999998,2.0
305,-0.839335,-1.086062,-0.216867,0.6126550000000001,3.0984119999999997,2.0
306,-0.839197,-0.666424,-0.49876400000000004,0.39381900000000003,-0.13658299999999998,2.0
307,-0.839037,-1.118049,-0.377525,0.810902,-0.8367379999999999,2.0
308,-0.8389840000000001,-0.8609690000000001,0.39029,-0.5005970000000001,-0.13658299999999998,1.0
309,-0.838959,-1.035281,0.0017329999999999997,0.367648,0.735485,2.0
310,-0.8389129999999999,-0.930977,0.349358,1.8362479999999999,-0.13658299999999998,1.0
311,-0.838756,-0.7022619999999999,-0.43436400000000003,0.314424,0.9925649999999999,2.0
312,-0.8387379999999999,-0.851349,0.09655,-1.0579020000000001,-0.13658299999999998,2.0
313,-0.838551,-0.552561,-1.726407,1.7354990000000001,-1.182683,2.0
314,-0.837987,-1.175449,-0.467973,1.24575,3.057082,1.0
315,-0.8378129999999999,-0.9248270000000001,0.323456,2.0049040000000002,-1.493307,1.0
316,-0.837636,-0.8817790000000001,-0.30903200000000003,1.8060040000000002,-0.13658299999999998,2.0
317,-0.8373450000000001,-1.003465,-0.199236,0.565435,1.4943899999999999,1.0
318,-0.8372299999999999,-0.999447,0.007023000000000001,0.440986,-0.13658299999999998,2.0
319,-0.836991,-1.171899,-0.477351,1.237878,3.040578,1.0
320,-0.8368969999999999,-1.150571,-0.285294,-0.733568,0.78262,1.0
321,-0.836348,-0.91932,0.358694,2.445339,-0.13658299999999998,1.0
322,-0.836039,-1.088075,-0.26404,1.389398,1.8605479999999999,1.0
323,-0.835491,-0.739729,-0.5096,0.42805600000000005,2.577687,2.0
324,-0.835015,-0.9480649999999999,-0.265563,0.07986,-0.6667810000000001,2.0
325,-0.8348540000000001,-0.779065,-0.177121,0.556809,1.253164,1.0
326,-0.8347549999999999,-0.816692,-0.200269,-1.711944,-0.13658299999999998,1.0
327,-0.8346319999999999,-0.87551,-0.46290600000000004,0.519784,-0.13658299999999998,2.0
328,-0.8344469999999999,-0.831449,-0.263586,-1.284092,4.586666,1.0
329,-0.8342959999999999,-0.777359,0.231087,2.359416,-1.6633529999999999,2.0
330,-0.8342440000000001,-0.970097,-0.238963,2.0258830000000003,-0.13658299999999998,1.0
331,-0.833907,-0.996642,-0.050977999999999996,-1.293509,2.140211,2.0
332,-0.833899,-0.968551,-0.154724,1.814039,-1.520966,2.0
